PsetID,Baseline,Program,Outlays,Year
304,March 2010 Baseline,8. Net Interest,531,2012
304,March 2010 Baseline,8. Net Interest,532,2013
304,March 2010 Baseline,8. Net Interest,533,2014
304,March 2010 Baseline,8. Net Interest,534,2015
304,March 2010 Baseline,8. Net Interest,535,2016
304,March 2010 Baseline,8. Net Interest,536,2017
304,March 2010 Baseline,8. Net Interest,537,2018
304,March 2010 Baseline,8. Net Interest,538,2019
304,March 2010 Baseline,8. Net Interest,539,2020
304,March 2010 Baseline,9. Total Outlays,540,2010
304,March 2010 Baseline,9. Total Outlays,541,2011
304,March 2010 Baseline,9. Total Outlays,542,2012
304,March 2010 Baseline,9. Total Outlays,543,2013
304,March 2010 Baseline,9. Total Outlays,544,2014
304,March 2010 Baseline,9. Total Outlays,545,2015
304,March 2010 Baseline,9. Total Outlays,546,2016
304,March 2010 Baseline,9. Total Outlays,547,2017
304,March 2010 Baseline,9. Total Outlays,548,2018
304,March 2010 Baseline,9. Total Outlays,549,2019
304,March 2010 Baseline,9. Total Outlays,550,2020
314,Final March 2010 baseline,0. Mandatory,551,2010
314,Final March 2010 baseline,0. Mandatory,552,2011
314,Final March 2010 baseline,0. Mandatory,553,2012
314,Final March 2010 baseline,0. Mandatory,554,2013
314,Final March 2010 baseline,0. Mandatory,555,2014
314,Final March 2010 baseline,0. Mandatory,556,2015
314,Final March 2010 baseline,0. Mandatory,557,2016
314,Final March 2010 baseline,0. Mandatory,558,2017
314,Final March 2010 baseline,0. Mandatory,559,2018
314,Final March 2010 baseline,0. Mandatory,560,2019
314,Final March 2010 baseline,0. Mandatory,561,2020
314,Final March 2010 baseline,1. Social Security,562,2010
314,Final March 2010 baseline,1. Social Security,563,2011
314,Final March 2010 baseline,1. Social Security,564,2012
314,Final March 2010 baseline,1. Social Security,565,2013
314,Final March 2010 baseline,1. Social Security,566,2014
314,Final March 2010 baseline,1. Social Security,567,2015
314,Final March 2010 baseline,1. Social Security,568,2016
314,Final March 2010 baseline,1. Social Security,569,2017
314,Final March 2010 baseline,1. Social Security,570,2018
314,Final March 2010 baseline,1. Social Security,571,2019
314,Final March 2010 baseline,1. Social Security,572,2020
314,Final March 2010 baseline,2. Medicare,573,2010
314,Final March 2010 baseline,2. Medicare,574,2011
314,Final March 2010 baseline,2. Medicare,575,2012
314,Final March 2010 baseline,2. Medicare,576,2013
314,Final March 2010 baseline,2. Medicare,577,2014
314,Final March 2010 baseline,2. Medicare,578,2015
314,Final March 2010 baseline,2. Medicare,579,2016
314,Final March 2010 baseline,2. Medicare,580,2017
314,Final March 2010 baseline,2. Medicare,581,2018
314,Final March 2010 baseline,2. Medicare,582,2019
314,Final March 2010 baseline,2. Medicare,583,2020
314,Final March 2010 baseline,3. Medicaid,584,2010
314,Final March 2010 baseline,3. Medicaid,585,2011
314,Final March 2010 baseline,3. Medicaid,586,2012
314,Final March 2010 baseline,3. Medicaid,587,2013
314,Final March 2010 baseline,3. Medicaid,588,2014
314,Final March 2010 baseline,3. Medicaid,589,2015
314,Final March 2010 baseline,3. Medicaid,590,2016
314,Final March 2010 baseline,3. Medicaid,591,2017
314,Final March 2010 baseline,3. Medicaid,592,2018
314,Final March 2010 baseline,3. Medicaid,593,2019
314,Final March 2010 baseline,3. Medicaid,594,2020
314,Final March 2010 baseline,4. Other Mandatory,595,2010
314,Final March 2010 baseline,4. Other Mandatory,596,2011
314,Final March 2010 baseline,4. Other Mandatory,597,2012
314,Final March 2010 baseline,4. Other Mandatory,598,2013
314,Final March 2010 baseline,4. Other Mandatory,599,2014
314,Final March 2010 baseline,4. Other Mandatory,600,2015
314,Final March 2010 baseline,4. Other Mandatory,601,2016
314,Final March 2010 baseline,4. Other Mandatory,602,2017
314,Final March 2010 baseline,4. Other Mandatory,603,2018
314,Final March 2010 baseline,4. Other Mandatory,604,2019
314,Final March 2010 baseline,4. Other Mandatory,605,2020
314,Final March 2010 baseline,5. Discretionary,606,2010
314,Final March 2010 baseline,5. Discretionary,607,2011
314,Final March 2010 baseline,5. Discretionary,608,2012
314,Final March 2010 baseline,5. Discretionary,609,2013
314,Final March 2010 baseline,5. Discretionary,610,2014
314,Final March 2010 baseline,5. Discretionary,611,2015
314,Final March 2010 baseline,5. Discretionary,612,2016
314,Final March 2010 baseline,5. Discretionary,613,2017
314,Final March 2010 baseline,5. Discretionary,614,2018
314,Final March 2010 baseline,5. Discretionary,615,2019
314,Final March 2010 baseline,5. Discretionary,616,2020
314,Final March 2010 baseline,6. Defense Discretionary,617,2010
314,Final March 2010 baseline,6. Defense Discretionary,618,2011
314,Final March 2010 baseline,6. Defense Discretionary,619,2012
314,Final March 2010 baseline,6. Defense Discretionary,620,2013
314,Final March 2010 baseline,6. Defense Discretionary,621,2014
314,Final March 2010 baseline,6. Defense Discretionary,622,2015
314,Final March 2010 baseline,6. Defense Discretionary,623,2016
314,Final March 2010 baseline,6. Defense Discretionary,624,2017
314,Final March 2010 baseline,6. Defense Discretionary,625,2018
314,Final March 2010 baseline,6. Defense Discretionary,626,2019
314,Final March 2010 baseline,6. Defense Discretionary,627,2020
314,Final March 2010 baseline,7. Nondefense Discretionary,628,2010
314,Final March 2010 baseline,7. Nondefense Discretionary,629,2011
314,Final March 2010 baseline,7. Nondefense Discretionary,630,2012
314,Final March 2010 baseline,7. Nondefense Discretionary,631,2013
314,Final March 2010 baseline,7. Nondefense Discretionary,632,2014
314,Final March 2010 baseline,7. Nondefense Discretionary,633,2015
314,Final March 2010 baseline,7. Nondefense Discretionary,634,2016
314,Final March 2010 baseline,7. Nondefense Discretionary,635,2017
314,Final March 2010 baseline,7. Nondefense Discretionary,636,2018
314,Final March 2010 baseline,7. Nondefense Discretionary,637,2019
314,Final March 2010 baseline,7. Nondefense Discretionary,638,2020
314,Final March 2010 baseline,8. Net Interest,639,2010
314,Final March 2010 baseline,8. Net Interest,640,2011
314,Final March 2010 baseline,8. Net Interest,641,2012
314,Final March 2010 baseline,8. Net Interest,642,2013
314,Final March 2010 baseline,8. Net Interest,643,2014
314,Final March 2010 baseline,8. Net Interest,644,2015
314,Final March 2010 baseline,8. Net Interest,645,2016
314,Final March 2010 baseline,8. Net Interest,646,2017
314,Final March 2010 baseline,8. Net Interest,647,2018
314,Final March 2010 baseline,8. Net Interest,648,2019
314,Final March 2010 baseline,8. Net Interest,649,2020
314,Final March 2010 baseline,9. Total Outlays,650,2010
314,Final March 2010 baseline,9. Total Outlays,651,2011
314,Final March 2010 baseline,9. Total Outlays,652,2012
314,Final March 2010 baseline,9. Total Outlays,653,2013
314,Final March 2010 baseline,9. Total Outlays,654,2014
314,Final March 2010 baseline,9. Total Outlays,655,2015
314,Final March 2010 baseline,9. Total Outlays,656,2016
314,Final March 2010 baseline,9. Total Outlays,657,2017
314,Final March 2010 baseline,9. Total Outlays,658,2018
314,Final March 2010 baseline,9. Total Outlays,659,2019
314,Final March 2010 baseline,9. Total Outlays,660,2020
324,August 2010 Baseline,0. Mandatory,661,2010
324,August 2010 Baseline,0. Mandatory,662,2011
324,August 2010 Baseline,0. Mandatory,663,2012
324,August 2010 Baseline,0. Mandatory,664,2013
324,August 2010 Baseline,0. Mandatory,665,2014
324,August 2010 Baseline,0. Mandatory,666,2015
324,August 2010 Baseline,0. Mandatory,667,2016
324,August 2010 Baseline,0. Mandatory,668,2017
324,August 2010 Baseline,0. Mandatory,669,2018
324,August 2010 Baseline,0. Mandatory,670,2019
324,August 2010 Baseline,0. Mandatory,671,2020
324,August 2010 Baseline,1. Social Security,672,2010
324,August 2010 Baseline,1. Social Security,673,2011
324,August 2010 Baseline,1. Social Security,674,2012
324,August 2010 Baseline,1. Social Security,675,2013
324,August 2010 Baseline,1. Social Security,676,2014
324,August 2010 Baseline,1. Social Security,677,2015
324,August 2010 Baseline,1. Social Security,678,2016
324,August 2010 Baseline,1. Social Security,679,2017
324,August 2010 Baseline,1. Social Security,680,2018
324,August 2010 Baseline,1. Social Security,681,2019
324,August 2010 Baseline,1. Social Security,682,2020
324,August 2010 Baseline,2. Medicare,683,2010
324,August 2010 Baseline,2. Medicare,684,2011
324,August 2010 Baseline,2. Medicare,685,2012
324,August 2010 Baseline,2. Medicare,686,2013
324,August 2010 Baseline,2. Medicare,687,2014
324,August 2010 Baseline,2. Medicare,688,2015
324,August 2010 Baseline,2. Medicare,689,2016
324,August 2010 Baseline,2. Medicare,690,2017
324,August 2010 Baseline,2. Medicare,691,2018
324,August 2010 Baseline,2. Medicare,692,2019
324,August 2010 Baseline,2. Medicare,693,2020
324,August 2010 Baseline,3. Medicaid,694,2010
324,August 2010 Baseline,3. Medicaid,695,2011
324,August 2010 Baseline,3. Medicaid,696,2012
324,August 2010 Baseline,3. Medicaid,697,2013
324,August 2010 Baseline,3. Medicaid,698,2014
324,August 2010 Baseline,3. Medicaid,699,2015
324,August 2010 Baseline,3. Medicaid,700,2016
324,August 2010 Baseline,3. Medicaid,701,2017
324,August 2010 Baseline,3. Medicaid,702,2018
324,August 2010 Baseline,3. Medicaid,703,2019
324,August 2010 Baseline,3. Medicaid,704,2020
324,August 2010 Baseline,4. Other Mandatory,705,2010
324,August 2010 Baseline,4. Other Mandatory,706,2011
324,August 2010 Baseline,4. Other Mandatory,707,2012
324,August 2010 Baseline,4. Other Mandatory,708,2013
324,August 2010 Baseline,4. Other Mandatory,709,2014
324,August 2010 Baseline,4. Other Mandatory,710,2015
324,August 2010 Baseline,4. Other Mandatory,711,2016
324,August 2010 Baseline,4. Other Mandatory,712,2017
324,August 2010 Baseline,4. Other Mandatory,713,2018
324,August 2010 Baseline,4. Other Mandatory,714,2019
324,August 2010 Baseline,4. Other Mandatory,715,2020
324,August 2010 Baseline,5. Discretionary,716,2010
324,August 2010 Baseline,5. Discretionary,717,2011
324,August 2010 Baseline,5. Discretionary,718,2012
324,August 2010 Baseline,5. Discretionary,719,2013
324,August 2010 Baseline,5. Discretionary,720,2014
324,August 2010 Baseline,5. Discretionary,721,2015
324,August 2010 Baseline,5. Discretionary,722,2016
324,August 2010 Baseline,5. Discretionary,723,2017
324,August 2010 Baseline,5. Discretionary,724,2018
324,August 2010 Baseline,5. Discretionary,725,2019
324,August 2010 Baseline,5. Discretionary,726,2020
324,August 2010 Baseline,6. Defense Discretionary,727,2010
324,August 2010 Baseline,6. Defense Discretionary,728,2011
324,August 2010 Baseline,6. Defense Discretionary,729,2012
324,August 2010 Baseline,6. Defense Discretionary,730,2013
324,August 2010 Baseline,6. Defense Discretionary,731,2014
324,August 2010 Baseline,6. Defense Discretionary,732,2015
324,August 2010 Baseline,6. Defense Discretionary,733,2016
324,August 2010 Baseline,6. Defense Discretionary,734,2017
324,August 2010 Baseline,6. Defense Discretionary,735,2018
324,August 2010 Baseline,6. Defense Discretionary,736,2019
324,August 2010 Baseline,6. Defense Discretionary,737,2020
324,August 2010 Baseline,7. Nondefense Discretionary,738,2010
324,August 2010 Baseline,7. Nondefense Discretionary,739,2011
324,August 2010 Baseline,7. Nondefense Discretionary,740,2012
324,August 2010 Baseline,7. Nondefense Discretionary,741,2013
324,August 2010 Baseline,7. Nondefense Discretionary,742,2014
324,August 2010 Baseline,7. Nondefense Discretionary,743,2015
324,August 2010 Baseline,7. Nondefense Discretionary,744,2016
324,August 2010 Baseline,7. Nondefense Discretionary,745,2017
324,August 2010 Baseline,7. Nondefense Discretionary,746,2018
324,August 2010 Baseline,7. Nondefense Discretionary,747,2019
324,August 2010 Baseline,7. Nondefense Discretionary,748,2020
324,August 2010 Baseline,8. Net Interest,749,2010
324,August 2010 Baseline,8. Net Interest,750,2011
324,August 2010 Baseline,8. Net Interest,751,2012
324,August 2010 Baseline,8. Net Interest,752,2013
324,August 2010 Baseline,8. Net Interest,753,2014
324,August 2010 Baseline,8. Net Interest,754,2015
324,August 2010 Baseline,8. Net Interest,755,2016
324,August 2010 Baseline,8. Net Interest,756,2017
324,August 2010 Baseline,8. Net Interest,757,2018
324,August 2010 Baseline,8. Net Interest,758,2019
324,August 2010 Baseline,8. Net Interest,759,2020
324,August 2010 Baseline,9. Total Outlays,760,2010
324,August 2010 Baseline,9. Total Outlays,761,2011
324,August 2010 Baseline,9. Total Outlays,762,2012
324,August 2010 Baseline,9. Total Outlays,763,2013
324,August 2010 Baseline,9. Total Outlays,764,2014
324,August 2010 Baseline,9. Total Outlays,765,2015
324,August 2010 Baseline,9. Total Outlays,766,2016
324,August 2010 Baseline,9. Total Outlays,767,2017
324,August 2010 Baseline,9. Total Outlays,768,2018
324,August 2010 Baseline,9. Total Outlays,769,2019
324,August 2010 Baseline,9. Total Outlays,770,2020
334,January 2011 Baseline,0. Mandatory,771,2011
334,January 2011 Baseline,0. Mandatory,772,2012
334,January 2011 Baseline,0. Mandatory,773,2013
334,January 2011 Baseline,0. Mandatory,774,2014
334,January 2011 Baseline,0. Mandatory,775,2015
334,January 2011 Baseline,0. Mandatory,776,2016
334,January 2011 Baseline,0. Mandatory,777,2017
334,January 2011 Baseline,0. Mandatory,778,2018
334,January 2011 Baseline,0. Mandatory,779,2019
334,January 2011 Baseline,0. Mandatory,780,2020
334,January 2011 Baseline,0. Mandatory,781,2021
334,January 2011 Baseline,1. Social Security,782,2011
334,January 2011 Baseline,1. Social Security,783,2012
334,January 2011 Baseline,1. Social Security,784,2013
334,January 2011 Baseline,1. Social Security,785,2014
334,January 2011 Baseline,1. Social Security,786,2015
334,January 2011 Baseline,1. Social Security,787,2016
334,January 2011 Baseline,1. Social Security,788,2017
334,January 2011 Baseline,1. Social Security,789,2018
334,January 2011 Baseline,1. Social Security,790,2019
334,January 2011 Baseline,1. Social Security,791,2020
334,January 2011 Baseline,1. Social Security,792,2021
334,January 2011 Baseline,2. Medicare,793,2011
334,January 2011 Baseline,2. Medicare,794,2012
334,January 2011 Baseline,2. Medicare,795,2013
334,January 2011 Baseline,2. Medicare,796,2014
334,January 2011 Baseline,2. Medicare,797,2015
334,January 2011 Baseline,2. Medicare,798,2016
334,January 2011 Baseline,2. Medicare,799,2017
334,January 2011 Baseline,2. Medicare,800,2018
334,January 2011 Baseline,2. Medicare,801,2019
334,January 2011 Baseline,2. Medicare,802,2020
334,January 2011 Baseline,2. Medicare,803,2021
334,January 2011 Baseline,3. Medicaid,804,2011
334,January 2011 Baseline,3. Medicaid,805,2012
334,January 2011 Baseline,3. Medicaid,806,2013
334,January 2011 Baseline,3. Medicaid,807,2014
334,January 2011 Baseline,3. Medicaid,808,2015
334,January 2011 Baseline,3. Medicaid,809,2016
334,January 2011 Baseline,3. Medicaid,810,2017
334,January 2011 Baseline,3. Medicaid,811,2018
334,January 2011 Baseline,3. Medicaid,812,2019
334,January 2011 Baseline,3. Medicaid,813,2020
334,January 2011 Baseline,3. Medicaid,814,2021
334,January 2011 Baseline,4. Other Mandatory,815,2011
334,January 2011 Baseline,4. Other Mandatory,816,2012
334,January 2011 Baseline,4. Other Mandatory,817,2013
334,January 2011 Baseline,4. Other Mandatory,818,2014
334,January 2011 Baseline,4. Other Mandatory,819,2015
334,January 2011 Baseline,4. Other Mandatory,820,2016
334,January 2011 Baseline,4. Other Mandatory,821,2017
334,January 2011 Baseline,4. Other Mandatory,822,2018
334,January 2011 Baseline,4. Other Mandatory,823,2019
334,January 2011 Baseline,4. Other Mandatory,824,2020
334,January 2011 Baseline,4. Other Mandatory,825,2021
334,January 2011 Baseline,5. Discretionary,826,2011
334,January 2011 Baseline,5. Discretionary,827,2012
334,January 2011 Baseline,5. Discretionary,828,2013
334,January 2011 Baseline,5. Discretionary,829,2014
334,January 2011 Baseline,5. Discretionary,830,2015
334,January 2011 Baseline,5. Discretionary,831,2016
334,January 2011 Baseline,5. Discretionary,832,2017
334,January 2011 Baseline,5. Discretionary,833,2018
334,January 2011 Baseline,5. Discretionary,834,2019
334,January 2011 Baseline,5. Discretionary,835,2020
334,January 2011 Baseline,5. Discretionary,836,2021
334,January 2011 Baseline,6. Defense Discretionary,837,2011
334,January 2011 Baseline,6. Defense Discretionary,838,2012
334,January 2011 Baseline,6. Defense Discretionary,839,2013
334,January 2011 Baseline,6. Defense Discretionary,840,2014
334,January 2011 Baseline,6. Defense Discretionary,841,2015
334,January 2011 Baseline,6. Defense Discretionary,842,2016
334,January 2011 Baseline,6. Defense Discretionary,843,2017
334,January 2011 Baseline,6. Defense Discretionary,844,2018
